id,tag,date,ocid,initiationType,language,buyer_id,buyer_name,tender_id,tender_title,tender_procurementMethodDetails,tender_status,tender_category,tender_province,tender_additionalProcurementCategories,tender_description,tender_mainProcurementCategory,tender_specialConditions,tender_procurementMethod,tender_deliveryLocation,tender_value_amount,tender_value_currency,tender_tenderPeriod_endDate,tender_tenderPeriod_startDate,tender_contactPerson_name,tender_contactPerson_email,tender_contactPerson_faxNumber,tender_contactPerson_telephoneNumber,tender_briefingSession_date,tender_briefingSession_venue,tender_briefingSession_isSession,tender_briefingSession_compulsory,tender_procuringEntity_id,tender_procuringEntity_name,planning_rationale,planning_budget_description
ocds-9t57fa-565-2021-05-05T00:00:00Z,compiled,2021-05-05T00:00:00Z,ocds-9t57fa-565,tender,en-za,745,Department of Rural Development & Land Reform,565,SSC WC Q01 (2021/2022) DALRRD,Request for Proposal,complete,Services: General,National,services,Appointment of a service provider for the upgrade with Three Year support for the PCI Geomatica software with historical airphoto processing (hap) software module for the Directorate: Geospatial Information and Professional Services.,services,N/A,open, -  -  - ,0,ZAR,2021-05-21T11:00:00Z,2021-05-05T00:00:00Z,Mr Lincoln Mathebula ,Lincoln.mathebula@dalrrd.gov.za,,021 409 0523,2021-05-12T11:00:00Z,N/A,true,true,745,Department of Rural Development & Land Reform,, - 
ocds-9t57fa-570-2021-05-05T00:00:00Z,compiled,2021-05-05T00:00:00Z,ocds-9t57fa-570,tender,en-za,266,iSimangaliso Wetland Park,570,02/2021,Request for Proposal,complete,Services: General,KwaZulu-Natal,services,Request for Proposals: Reviewing of Financial Model for Sustainability ,services,N/A,open, -  -  - ,0,ZAR,2021-05-27T12:00:00Z,2021-05-05T00:00:00Z,Nkosikhona Phiwayinkosi  Mbatha,bids@isimangaliso.com,,035 590 1633,0001-01-01T00:00:00Z,N/A,false,false,266,iSimangaliso Wetland Park,, - 
ocds-9t57fa-575-2021-05-05T00:00:00Z,compiled,2021-05-05T00:00:00Z,ocds-9t57fa-575,tender,en-za,617,South African National Parks,575,KNP-001-21,Request for Proposal,complete,Services: General,National,services,APPOINTMENT OF A PANEL OF SERVICE PROVIDERS FOR THE MAINTENANCE AND SERVICING OF DIESEL GENERATORS IN THE KRUGER NATIONAL PARK FOR THE PERIOD OF FIVE (5) YEARS,services,N/A,open, -  -  - ,0,ZAR,2021-06-06T11:00:00Z,2021-05-05T00:00:00Z,ERNEST HLUNGWANI,ernest.hlungwani@sanparks.org,,013 735 4311,0001-01-01T00:00:00Z,N/A,false,false,617,South African National Parks,, - 
ocds-9t57fa-583-2021-05-05T00:00:00Z,compiled,2021-05-05T00:00:00Z,ocds-9t57fa-583,tender,en-za,216,Gauteng - Provincial Treasury,583,GT/GDSD/053/2021,Request for Proposal,cancelled,Services: General,National,services,Security services at Dr Fabian and Florence Ribeiro Treatment Centre,services,N/A,open, -  -  - ,0,ZAR,2021-05-28T11:00:00Z,2021-05-05T00:00:00Z,Ntombi Mekgoe,Ntombi.mekgoe@gauteng.gov.za,,011 355 7648,0001-01-01T00:00:00Z,N/A,false,false,216,Gauteng - Provincial Treasury,, - 
ocds-9t57fa-597-2021-05-05T00:00:00Z,compiled,2021-05-05T00:00:00Z,ocds-9t57fa-597,tender,en-za,407,Mnquma Local Municipality,597,MNQ/SCM/82/20-21,Request for Quotation,complete,Services: General,Eastern Cape,services,Supply and Delivery of Cleaning Material for a Period of a Year,services,N/A,open, -  -  - ,0,ZAR,2021-06-08T12:00:00Z,2021-05-05T00:00:00Z,Mr Msingathi Faku,Msi.faku@gmail.com,,047 050 1150,0001-01-01T00:00:00Z,N/A,false,false,407,Mnquma Local Municipality,, - 
ocds-9t57fa-100583-2021-08-20T00:00:00Z,compiled,2021-08-20T00:00:00Z,ocds-9t57fa-100583,tender,en-za,765,Eastern Cape Liquor Board,100583,003/2021/22,Request for Bid(Open-Tender),active,Accommodation,Eastern Cape,services,LEASING OF THE OFFICE ACCOMMODATION IN  EAST LONDON,services,N/A,open,Shop No. 10 Beacon Bay Crossing - Beacon Bay - East London - 5247,0,ZAR,2021-09-10T11:00:00Z,2021-08-20T00:00:00Z,Hlengiwe Vakele,Hlengiwe.Vakele@eclb.co.za,,043-700-0900,2021-08-27T11:00:00Z,Ms Teams (Please request the Link),true,true,765,Eastern Cape Liquor Board,, - 
ocds-9t57fa-10247-2021-11-05T00:00:00Z,compiled,2021-11-05T00:00:00Z,ocds-9t57fa-10247,tender,en-za,215,Gauteng - Officer of the Premier,10247,GT/OOP/112/2021,Request for Proposal,cancelled,Services: Professional,Gauteng,consultingServices,"THE PANEL OF SERVICE PROVIDERS TO SUPPLY DESIGN, LAYOUT, AND PRINTING SERVICES TO GAUTENG OFFICE OF THE PREMIER FOR A PERIOD OF THREE YEARS",,N/A,open,Fox Street - Marshalltown - JOHANNESBURG - 2107,0,ZAR,2021-11-26T11:00:00Z,2021-11-05T00:00:00Z,Wilson Mudau,WILSON.MUDAU3@gauteng.gov.za,011-689-6142,011-689-6142,0001-01-01T00:00:00Z,N/A,false,false,215,Gauteng - Officer of the Premier,, - 
ocds-9t57fa-10273-2021-10-29T00:00:00Z,compiled,2021-10-29T00:00:00Z,ocds-9t57fa-10273,tender,en-za,213,Gauteng - Infrastructure Development,10273,DIDM22/10/2021,Request for Proposal,complete,Services: General,Gauteng,services,"MAINTENANCE TERM CONTRACT PANEL OF SERVICE PROVIDERS FOR A PERIOD OF 36 MONTHS: AIRCONDITIONING, VENTILATION AND REFRIGERATION",services,N/A,open,Corner Commissioner and Pixley Ka Isaka Seme Street (Sauer Street) Marshalltown 		 - Marshalltown - Johannesburg - 2107,0,ZAR,2021-11-23T11:00:00Z,2021-10-29T00:00:00Z,moses Raditlhalo		,moses.raditlhalo@gauteng.gov.za,076-942-2096,076-942-2096,2021-11-05T11:00:00Z,"https://teams.microsoft.com/registration/iXQ_AAbAMkWQ89H-rcDRrw,owA9ff9dWkKYagntHLDDGQ,5EXSb7FrRkG-B",true,false,213,Gauteng - Infrastructure Development,, - 
ocds-9t57fa-10348-2021-10-29T00:00:00Z,compiled,2021-10-29T00:00:00Z,ocds-9t57fa-10348,tender,en-za,59,City of Cape Town,10348,116S/2021/22,Request for Proposal,complete,Services: Electrical,Western Cape,services,SUPPLY OF TECHNICAL SUPPORT SERVICES FOR INGERSOLL-RAND ROTARY SCREW AIR COMPRESSORS AT STEENBRAS POWER STATION,services,R200.00 Tender Fee(Non-refundable),open,"2nd Floor(Concourse Level), Civic Centre, 12 Hertzog Boulevard - Cape Town - Cape Town - 8001",0,ZAR,2021-11-29T10:00:00Z,2021-10-29T00:00:00Z,Damien Fortuin,Damien.Fortuin@capetown.gov.za,,021-814-1643,0001-01-01T00:00:00Z,N/A,false,false,59,City of Cape Town,, - 
ocds-9t57fa-1036-2021-05-14T00:00:00Z,compiled,2021-05-14T00:00:00Z,ocds-9t57fa-1036,tender,en-za,473,National Treasury,1036,NT005-2021,Request for Proposal,complete,Services: General,National,services,"APPOINTMENT OF A SERVICE PROVIDER TO PROVIDE PEST CONTROL SERVICES FOR THE NATIONAL TREASURY BUILDINGS, 240 MADIBA STREET AND 40 CHURCH SQUARE FOR A PERIOD OF THREE (3) YEARS",services,N/A,open, -  -  - ,0,ZAR,2021-06-11T11:00:00Z,2021-05-14T00:00:00Z,Thivhileli Matshinyatsimbi/ Knowledge Ndou/ Kwame Mzileni,123155285,,,0001-01-01T00:00:00Z,N/A,false,false,473,National Treasury,, - 
ocds-9t57fa-10369-2021-10-29T00:00:00Z,compiled,2021-10-29T00:00:00Z,ocds-9t57fa-10369,tender,en-za,555,Public Works,10369,PLK21/50,Request for Proposal,cancelled,Services: General,Limpopo,services,Panel of contractors: Preventative & corrective maintenance of air conditioners and refrigerations in Waterberg area for 24 months,services,"This bid will comply with prequalification criteria for Preferential Procurement. Tenderers having B-BBEE level 1 and 2, EME or QSE will comply. The documents will be sold for R 200.00 if not downloaded from www.etenders.gov.za/www.publicworks.gov.za. Documents will be sold on Mondays, Wednesdays and Fridays from 8h00 to 15h00 at 78 Hans Van Rensburg, Old Mutual Building. CIDB Grading required: 3 ME or higher",open,78 Hans van Rensburg Street - Polokwane - Polokwane - 0700,0,ZAR,2021-11-23T11:00:00Z,2021-10-29T00:00:00Z,Thato Morifi,Thato.Morifi@dpw.gov.za,,015-293-8012,0001-01-01T00:00:00Z,N/A,false,false,555,Public Works,, - 
ocds-9t57fa-10386-2021-10-29T00:00:00Z,compiled,2021-10-29T00:00:00Z,ocds-9t57fa-10386,tender,en-za,29,Bitou Municipality,10386,SCM/2022/34/ENG,Request for Proposal,complete,Services: Electrical,Western Cape,services,PERFORM ELECTRICAL INSTALLATION AND MAINTENANCE WORKS FOR A THREE ( 3 ) YEAR PERIOD ENDING IN 30 JUNE 2024,services,Tender Documents will NOT be available electronically. Tender documents must be reserved no less than 24 hours before the date and time of the clarification meeting: scmtenders@plett.gov.za,open,BITOU MUNICPALITY - Plettenberg Bay - Plettenberg Bay - 6600,0,ZAR,2021-11-26T12:00:00Z,2021-10-29T00:00:00Z,Mr J Cupido,jcupido@plett.gov.za,,044-501-3277,2021-11-04T10:00:00Z,"Engineering Services Boardroom, 17 Marine Way,Plettenberg Bay",true,true,29,Bitou Municipality,, - 
ocds-9t57fa-10392-2021-10-29T00:00:00Z,compiled,2021-10-29T00:00:00Z,ocds-9t57fa-10392,tender,en-za,744,"Independent Power Producer Office (IPPO) - part of Department of
Mineral Resources and Energy",10392,DMRE/001/2021/22,Request for Proposal,complete,"Electricity, gas, steam and air conditioning",National,works,LIST OF SUCCESSFUL BIDDERS UNDER BID WINDOW 5 OF THE DEPARTMENT OF MINERAL RESOURCES AND ENERGY'S RENEWABLE ENERGY INDEPENDENT POWER PRODUCERS PROCUREMENT PROGRAMME (REIPPPP) ON 28 OCTOBER 2021,works,N/A,open,"Bylsbridge Office Park, Building 9 - Doringkloof - Doringkloof - 0081",0,ZAR,2021-12-31T11:00:00Z,2021-10-29T00:00:00Z,Project Officer,info@ipp-projects.co.za,,087-351-3000,0001-01-01T00:00:00Z,N/A,false,false,744,"Independent Power Producer Office (IPPO) - part of Department of
Mineral Resources and Energy",, - 
ocds-9t57fa-1042-2021-05-14T00:00:00Z,compiled,2021-05-14T00:00:00Z,ocds-9t57fa-1042,tender,en-za,704,Uphongolo Local Municipality,1042,592-05-21,Request for Proposal,complete,Services: General,KwaZulu-Natal,services,Construction of Kwathengizwe Sports Complex Ward 4,services,N/A,open, -  -  - ,0,ZAR,2021-06-14T12:00:00Z,2021-05-14T00:00:00Z,Mr M Ncube ,untando@gmail.com,,(083)278-4086,0001-01-01T00:00:00Z,N/A,false,false,704,Uphongolo Local Municipality,, - 
ocds-9t57fa-10428-2021-10-29T00:00:00Z,compiled,2021-10-29T00:00:00Z,ocds-9t57fa-10428,tender,en-za,469,National Regulator for Compulsory Specifications,10428,NRCS 008-2021/2022,Request for Bid(Open-Tender),cancelled,Supplies: Electrical Equipment,National,goods,"APPOINTMENT OF A SERVICE PROVIDER FOR THE PURCHASE OF 5 x 1500 kg ANALYTICAL BALANCES (COMPARATORS) FOR THE NRCS PRETORIA, DURBAN, PORT ELIZABETH AND CAPE TOWN OFFICES 

",goods,In the bid document ,open,"SABS Campus,  NRCS, 1 Dr Lategan Road - Groenkloof - Pretoria - 0001",0,ZAR,2021-11-23T11:00:00Z,2021-10-29T00:00:00Z,Ambition Manabile ,ambition.manabile@nrcs.org.za,,012-482-8921,0001-01-01T00:00:00Z,N/A,false,false,469,National Regulator for Compulsory Specifications,, - 
ocds-9t57fa-10442-2021-10-29T00:00:00Z,compiled,2021-10-29T00:00:00Z,ocds-9t57fa-10442,tender,en-za,44,Cape Agulhas Municipality,10442,SCM43-2021-22,Request for Bid(Open-Tender),active,Services: Electrical,Western Cape,services,FULL SWEEPING AUDIT OF ALL ENERGY METERS AND TID ROLL OVER,services,It is estimated that contractors should have a CIDB grading of 3 EB or higher. ,open,1 Dirkie Uys Street - Bredasdorp - Bredasdorp - 7280,0,ZAR,2021-11-26T12:00:00Z,2021-10-29T00:00:00Z,Geraldine Koopman,geraldinek@capeagulhas.gov.za,,028-425-5500,2021-11-11T10:00:00Z,Council Chambers in Audrey Blignault Street Bredasdorp,true,true,44,Cape Agulhas Municipality,, - 
ocds-9t57fa-10443-2021-10-29T00:00:00Z,compiled,2021-10-29T00:00:00Z,ocds-9t57fa-10443,tender,en-za,44,Cape Agulhas Municipality,10443,SCM44-2021-22,Request for Proposal,active,Supplies: Electrical Equipment,Western Cape,goods,"SUPPLY, DELIVERY, INSTALLATION AND COMMISSIONING OF A 13 PANEL SECONDARY SWITCHGEAR PANEL AND BACKUP BATTERY TRIPPING UNIT",goods,It is estimated that contractors should have a CIDB grading of 4 EB or 3 EB PE. ,open,1 Dirkie Uys Street - Bredasdorp - Bredasdorp - 7280,0,ZAR,2021-12-03T12:00:00Z,2021-10-29T00:00:00Z,Geraldine Koopman,geraldinek@capeagulhas.gov.za,,028-425-5500,2021-11-11T12:00:00Z,"Struisbaai Municipal Office, Main Road Struisbaai",true,true,44,Cape Agulhas Municipality,, - 
ocds-9t57fa-10494-2021-10-29T00:00:00Z,compiled,2021-10-29T00:00:00Z,ocds-9t57fa-10494,tender,en-za,16,Amajuba District Municipality,10494,q2021/48,Request for Quotation,complete,Supplies: General,KwaZulu-Natal,goods,Supply and delivery of 1x camera,goods,N/A,open,"B9356 Amajuba Road, Section 1 - Madadeni - Madadeni - 2951",0,ZAR,2021-11-05T12:00:00Z,2021-10-29T00:00:00Z,Sbonelo Cebekhulu,sboneloc@amajuba.gov.za,,034-329-7200,0001-01-01T00:00:00Z,N/A,false,false,16,Amajuba District Municipality,, - 
ocds-9t57fa-1057-2021-05-14T00:00:00Z,compiled,2021-05-14T00:00:00Z,ocds-9t57fa-1057,tender,en-za,704,Uphongolo Local Municipality,1057,624-05-21,Request for Proposal,complete,Services: General,KwaZulu-Natal,services,Fencing of Ncotshane Cemetry,services,N/A,open, -  -  - ,0,ZAR,2021-05-28T12:00:00Z,2021-05-14T00:00:00Z,TJM Consulting,tjmconsultingeng@gmail.com,,(079)785-0493,0001-01-01T00:00:00Z,N/A,false,false,704,Uphongolo Local Municipality,, - 
ocds-9t57fa-10747-2021-11-05T00:00:00Z,compiled,2021-11-05T00:00:00Z,ocds-9t57fa-10747,tender,en-za,555,Public Works,10747,PEH01/2021,Request for Proposal,cancelled,Services: General,Eastern Cape,services,BISHO HIGH COURT; MDANTSANA MAGISTRATES COURT & ZWELITSHA MAGISTRATES COURT: PROVISION OF HORTICULTURAL / GARDENING MAINTENANCE SERVICES FOR A PERIOD OF TWELVE (12) MONTHS.,services,"Compliance with pre-qualification criteria: Only B-BBEE status level 1 tenderers are invited, An EME or QSE
Only tenderers that meet stipulated minimum threshold for local production and content will be considered.
All Bidders/Tenderers are requested to Bind or Staple their documents when submitting on closing date.",open,"BISHO HIGH COURT, MDANTSANA MAGISTRATES COURT & ZWELITSHA MAGISTRATES COURT - BISHO, MDANTSANA, ZWELITSHA - BISHO, MDANTSANA, ZWELITSHA - ",0,ZAR,2021-11-30T11:00:00Z,2021-11-05T00:00:00Z,PETER BLOUW,peter.blouw@dpw.gov.za,,041-408-2076,0001-01-01T00:00:00Z,N/A,false,false,555,Public Works,, - 
ocds-9t57fa-10795-2021-11-05T00:00:00Z,compiled,2021-11-05T00:00:00Z,ocds-9t57fa-10795,tender,en-za,471,National School of Government,10795,NSG/BID/03/2021/2022,Request for Proposal,active,Supplies: General,National,goods,"Provision of Ad Hoc Maintenance Service at the National School of Government (NSG) buildings, 70 Meintjies Street, Sunnyside, tshwane, for a period of sixty (60) monhts.",goods,"Please note site inspections can be arranged through Isaac.Masilo@thensg.gov.za  
Only bids from EME and QSE suppliers at BBBEE contribution levels 1-3 will be accepted.",open,70 Meintjies Street - please use entrance in Greef Street - Sunnyside - Pretoria - 0001,0,ZAR,2021-11-26T11:00:00Z,2021-11-05T00:00:00Z,Anet de Beer,Annetha.debeer@thensg.gov.za,,012-441-6708,0001-01-01T00:00:00Z,N/A,false,false,471,National School of Government,, - 
ocds-9t57fa-10820-2021-11-05T00:00:00Z,compiled,2021-11-05T00:00:00Z,ocds-9t57fa-10820,tender,en-za,252,Independent Development Trust,10820,IDT-DCS01ECAN001HSC-2021,Request for Proposal,complete,Services: Professional,Eastern Cape,consultingServices,"for HEALTH AND SAFETY PROFESSIONAL SERVICES TO UNDERTAKE WORKS FOR THE SECURITY INSTALLATIONS TO THE PERIMETER FENCE, SALLY PORT AND CONTROL ROOM BUILDINGS AT EAST LONDON CORRECTIONAL FACILITY IN THE EASTERN CAPE.",,"On behalf of the Department of Correctional Services, Independent Development Trust hereby calls for professional health and safety service providers to submit proposals for HEALTH AND SAFETY PROFESSIONAL SERVICES TO UNDERTAKE WORKS FOR THE SECURITY INSTALLATIONS TO THE PERIMETER FENCE, SALLY PORT AND CONTROL ROOM BUILDINGS AT EAST LONDON CORRECTIONAL FACILITY IN THE EASTERN CAPE.",open,"Department of Correctional Services, East London Correctional Facility, 25 Bank Street, Fort Glamorg - EAST LONDON - EAST LONDON - 5200",0,ZAR,2021-11-29T12:00:00Z,2021-11-05T00:00:00Z,Dumani Kondlo,dcs01ectenders@idt.org.za,086-574-8862,043-711-6000,2021-11-10T10:00:00Z,"A compulsory briefing meeting will take place on site: Department of Correctional Services, East Lon",true,true,252,Independent Development Trust,, - 
ocds-9t57fa-10827-2021-11-05T00:00:00Z,compiled,2021-11-05T00:00:00Z,ocds-9t57fa-10827,tender,en-za,559,Rand Water,10827,RW10394588/21,Request for Proposal,complete,"Other professional, scientific and technical activities",Gauteng,consultingServices,"RW10394588/21 THE ACQUISITION AND IMPLEMENTATION OF A HYDRAULIC MODELLING, ANALYSIS AND WATER HAMMER APPLICATION SOFTWARE SOLUTION AT RANDWATER.",,N/A,open,522 Impala Road - Glenvista - Johannesburg - 2058,0,ZAR,2022-01-21T12:00:00Z,2021-11-05T00:00:00Z,BETTY MOLISE,bmolise@randwater.co.za,011-682-0208,011-682-0208,0001-01-01T00:00:00Z,N/A,false,false,559,Rand Water,, - 
ocds-9t57fa-10836-2021-11-05T00:00:00Z,compiled,2021-11-05T00:00:00Z,ocds-9t57fa-10836,tender,en-za,626,SOUTH AFRICAN SPECIAL RISKS INSURANCE ASSOCIATION (Sasria Soc Ltd),10836,2021/17,Request for Bid(Open-Tender),complete,Information and communication,Gauteng,services,"To Supply, Implement, Maintain and Support an Identity and Access 
Management Solution for a period of three (3) years.
",services,N/A,open,34 Fricker Road - Illovo - Johannesburg - 4126,0,ZAR,2021-11-25T12:00:00Z,2021-11-05T00:00:00Z,Malixole Mbadamana,malixolem@sasria.co.za,,011-214-0800,0001-01-01T00:00:00Z,N/A,false,false,626,SOUTH AFRICAN SPECIAL RISKS INSURANCE ASSOCIATION (Sasria Soc Ltd),, - 
ocds-9t57fa-108406-2021-10-01T00:00:00Z,compiled,2021-10-01T00:00:00Z,ocds-9t57fa-108406,tender,en-za,592,Small Business Development,108406,RQ-001776,Deviation,active,Information and communication,National,services,Provision of Digital Newspaper (Press Reader) for Principla heads ,services,N/A,direct,77 Mentjies street - Sunnyside - Pretoria - 0002,0,ZAR,2021-10-31T11:00:00Z,2021-10-01T00:00:00Z,Ms R Matodzi,RMatodzi@dsbd.gov.za,,012-394-3014,0001-01-01T00:00:00Z,N/A,false,false,592,Small Business Development,, - 
ocds-9t57fa-10862-2021-11-05T00:00:00Z,compiled,2021-11-05T00:00:00Z,ocds-9t57fa-10862,tender,en-za,180,"National - Environment, Forestry and Fisheries",10862,DFFE-RFI002(21-22),Request for Information,complete,Other service activities,Gauteng,services,THE APPOINTMENT OF A SERVICE PROVIDER TO MAINTAIN AND UPDATE ENVIRONMENTAL LEGISLATION LOOSE-LEAF HANDBOOK BOOKS FOR THE ENVIRONMENTAL MANAGEMENT INSPECTORATE ON AN ANNUAL SUBSCRIPTION BASIS,services,N/A,open,473 Steve Biko Road - Arcadia - PRETORIA - 0002,0,ZAR,2021-11-18T11:00:00Z,2021-11-05T00:00:00Z,Lize Redelinghuis,lredelinghuis@dffe.gov.za,,012-399-9502,0001-01-01T00:00:00Z,N/A,false,false,180,"National - Environment, Forestry and Fisheries",, - 
ocds-9t57fa-10868-2021-11-05T00:00:00Z,compiled,2021-11-05T00:00:00Z,ocds-9t57fa-10868,tender,en-za,683,Umgeni Water,10868,2022/049,Request for Bid(Open-Tender),complete,Civil engineering,National,works,VULINDLELA RURAL BULK WATER SUPPLY SCHEME – PHASE 1 RESERVOIR 2 TO RESERVOIR 5 UPGRADE,works,"The physical address for collection of Tender documents and the submission of Tenders is:

Umgeni Water, 310 Burger Street, Pietermaritzburg.

Documents may be collected during working hours from 09h00 to15h00 from 08 November 2021 to 18 November 2021 

Tender documents shall only be collected during the said period and hours.

A non-refundable tender fee of R500.00   payable by Electronic Fund Transfer before collecting the Tender Document. Proof of EFT payment is to be provided on collection. The said transfers may be made to:

BANK NAME;		NEDBANK LIMITED
ACCOUNT NAME:	UMGENI WATER BOARD – MAIN ACCOUNT
ACCOUNT NUMBER:	1196366594
REFERENCE:		2022/049   and Company Name
",open,310 Burger Street - CBD - Pietermaritzburg - 3201,0,ZAR,2022-01-27T12:00:00Z,2021-11-05T00:00:00Z,Sphamandla Mthembu,spha.mthembu@umgeni.co.za,,033-341-1325,2021-11-23T10:00:00Z,"Howick pipeyard. Access to the pipe yard is off the R617/P135 at coordinates 29°32'45.26""S and 30°12",true,true,683,Umgeni Water,, - 
ocds-9t57fa-10875-2021-11-05T00:00:00Z,compiled,2021-11-05T00:00:00Z,ocds-9t57fa-10875,tender,en-za,391,Mbombela Local Municipality,10875,358/2021,Request for Bid(Open-Tender),complete,"Water collection, treatment and supply",Mpumalanga,services,APPOINTMENT OF A REPUTABLE AND EXPERIENCED SERVICE PROVIDER TO MANAGE THE CITY’S ADVANCED METERING INFRASTRUCTURE FOR A PERIOD OF 3 YEARS,services,See bid document for special conditions.,open,1 Nel Street Mbombela Civic Centre - Sonheuwel - Mbombela - 1200,0,ZAR,2021-11-19T11:00:00Z,2021-11-05T00:00:00Z,Sylvester Khoza,sylvester.khoza@mbombela.gov.za,013-759-9266,013-759-9266,0001-01-01T00:00:00Z,N/A,false,false,391,Mbombela Local Municipality,, - 
ocds-9t57fa-10883-2021-11-05T00:00:00Z,compiled,2021-11-05T00:00:00Z,ocds-9t57fa-10883,tender,en-za,324,Kwazulu Natal - Transport,10883,ZNQ03260/00000/00/HOD/GEN/21/T,Request for Quotation,complete,Supplies: Stationery/Printing,KwaZulu-Natal,goods,SUPPLY AND DELIVERY OF STATIONERY FOR POLICY AND PLANNING,goods,N/A,open,172 Burger Street - Pietetmaritzburg - Pietetmaritzburg - 3201,0,ZAR,2021-11-12T11:00:00Z,2021-11-05T00:00:00Z,Maureen Jawaboden,Maureen.Jawaboden@kzntransport.gov.za,,033-355-8015,0001-01-01T00:00:00Z,N/A,false,false,324,Kwazulu Natal - Transport,, - 
ocds-9t57fa-10890-2021-11-05T00:00:00Z,compiled,2021-11-05T00:00:00Z,ocds-9t57fa-10890,tender,en-za,368,Makana Local Municipality,10890,MLM/RFQ005/2021-22,Request for Quotation,complete,"Office administrative, office support and other business support activities",Eastern Cape,"""""",SUPPLY AND DELIVERY OF PERSONAL PROTECTIVE CLOTHING FOR ELECTRICAL DEPARTMENT ,,N/A,open,86 High Street - Makhanda - Makhanda - 6139,0,ZAR,2021-11-12T12:00:00Z,2021-11-05T00:00:00Z,Mr X Bokwe,XhantiBokwe@makana.gov.za,,046-603-6212,0001-01-01T00:00:00Z,N/A,false,false,368,Makana Local Municipality,, - 
